Year,IT Bond Price,S&P 500 Price,S&P 500 Dividend,CPI,Bond Real Price,S&P Price Real,S&P Dividend Real,S&P Yield Real,Bond %,S&P %
1978-12-01,6737.48254,96.11,5.07,67.70,23956.7263975764,341.742032274742,18.0275944608567,0.0043960046,0.0027642523,0.0146811524
1979-01-01,6797.93719,99.71,5.11,68.30,23959.3445652165,351.42811398243,18.0219428148609,0.0042735015,0.0001092874,0.0326167569
1979-02-01,6874.42913,98.23,5.16,69.10,23948.4318307677,342.203609334298,17.964278592547,0.0043746564,-0.0004554688,-0.0218739682
1979-03-01,6939.98507,100.10,5.20,69.80,23934.3480793239,345.220950573066,17.9335558739255,0.0043290043,-0.0005880866,0.0131463901
1979-04-01,7012.90638,102.10,5.25,70.60,23911.7757744685,348.128461048159,17.8894726026204,0.0042822968,-0.0009430925,0.0127044695
1979-05-01,7077.71883,99.73,5.29,71.50,23828.9964801861,335.767197972028,17.821383556014,0.0044230506,-0.0034618631,-0.0310847130
1979-06-01,7175.17697,101.70,5.34,72.30,23889.8162404464,338.611064315353,17.7795780082988,0.0043756146,0.0025523425,0.0128453709
1979-07-01,7232.19817,102.70,5.40,73.10,23816.1430421005,338.198405608755,17.771618204446,0.0043789922,-0.0030838746,0.0031603117
1979-08-01,7274.65263,107.40,5.45,73.80,23728.7241548017,350.321191056911,17.7878683503388,0.0042313237,-0.0036705728,0.0400765118
1979-09-01,7289.59730,108.60,5.51,74.60,23522.4849321399,350.436623324397,17.779979691689,0.0042280540,-0.0086915428,0.0045575581
1979-10-01,7267.56957,104.50,5.56,75.20,23264.2923181651,334.516033909574,17.7875139726729,0.0044311563,-0.0109764174,-0.0409995674
1979-11-01,7351.55310,103.70,5.60,75.90,23316.0947665674,328.893635704875,17.7714520323452,0.0045028367,0.0022266935,-0.0123047230
1979-12-01,7453.66201,107.80,5.65,76.70,23393.3716521954,338.331073011734,17.7325655149935,0.0043676562,0.0033143151,0.0330621527
1980-01-01,7525.41911,110.90,5.70,77.80,23284.6430138326,343.139282133676,17.6365546272494,0.0042831380,-0.0046478396,0.0184946884
1980-02-01,7498.42092,115.30,5.75,78.90,22877.6441970347,351.779715462611,17.5432208491762,0.0041558254,-0.0174792809,0.0293363680
1980-03-01,7479.71317,104.70,5.80,80.10,22478.6858221781,314.653563670412,17.4306654182272,0.0046163642,-0.0174387875,-0.1009217045
1980-04-01,7735.95056,103.00,5.85,81.00,22990.4332768733,306.105191358025,17.3756897005556,0.0047303155,0.0227658974,-0.0224372532
1980-05-01,8084.40425,107.70,5.89,81.80,23791.0279529895,316.942798899756,17.3430687561736,0.0045599892,0.0348229486,0.0399648364
1980-06-01,8242.18454,114.60,5.94,82.70,23991.3846435941,333.57815114873,17.2901764207981,0.0043193717,0.0084215231,0.0568062946
1980-07-01,8270.87875,119.80,5.98,82.70,24074.9078758237,348.714332527207,17.4163015629383,0.0041620270,0.0034813844,0.0495372451
1980-08-01,8230.14029,123.50,6.03,83.30,23783.7716238843,356.894984993998,17.4160995887755,0.0040665789,-0.0120929332,0.0275260462
1980-09-01,8224.04691,126.50,6.07,84.00,23568.1113807656,362.518127976191,17.3951386309524,0.0039986825,-0.0090675376,0.0197544180
1980-10-01,8247.26189,130.20,6.10,84.80,23411.6715564357,369.601411556604,17.3161951650943,0.0039042499,-0.0066377752,0.0234433654
1980-11-01,8229.68706,135.70,6.13,85.50,23170.5154871511,382.06057251462,17.2588895321637,0.0037644313,-0.0103006771,0.0374741537
1980-12-01,8281.14618,133.50,6.16,86.30,23099.2640996941,372.382239281576,17.1825812282735,0.0038451935,-0.0030750886,-0.0214867406
1981-01-01,8437.35237,133.00,6.20,87.00,23345.6206152872,368.002591954023,17.155008045977,0.0038847118,0.0106651240,-0.0078764488
1981-02-01,8508.95167,128.40,6.24,87.90,23302.6692553531,351.637058020478,17.0889037542662,0.0040498442,-0.0018398037,-0.0404214021
1981-03-01,8681.99744,133.20,6.28,88.50,23615.3763944975,362.30926779661,17.0818483615819,0.0039289289,0.0134193699,0.0342790002
1981-04-01,8748.60101,134.40,6.32,89.10,23636.294674976,363.111542087542,17.0658912541526,0.0039165861,0.0008857907,0.0061309216
1981-05-01,8732.83877,131.70,6.35,89.80,23409.7941296538,353.043262249443,17.0311340117483,0.0040200772,-0.0095827433,-0.0237077107
1981-06-01,8953.75658,132.30,6.39,90.60,23790.0620526856,351.52007781457,16.9781806291391,0.0040249433,0.0162439670,-0.0002894980
1981-07-01,9014.85990,129.10,6.43,91.60,23690.9238833056,339.27296779476,16.9066999372817,0.0041526788,-0.0041672094,-0.0306877494
1981-08-01,9075.86469,129.60,6.48,92.30,23670.3566047419,338.00396099675,16.8915132258397,0.0041645255,-0.0008681501,0.0004241544
1981-09-01,9235.92338,118.30,6.52,93.20,23855.1910185896,305.553541309013,16.8403135193133,0.0045928431,0.0078086873,-0.0914131907
1981-10-01,9466.62355,119.80,6.56,93.40,24398.70185616,308.765260171306,16.898763926606,0.0045608445,0.0227837554,0.0150719937
1981-11-01,9833.06630,122.90,6.59,93.70,25262.0078563299,315.740855389541,16.938841774333,0.0044706604,0.0353832759,0.0270625648
1981-12-01,9917.19824,123.80,6.63,94.00,25396.836916062,317.037971276596,16.9786894148936,0.0044628433,0.0053372266,0.0085710094
1982-01-01,9925.51181,117.30,6.66,94.30,25337.2634317639,299.436548780488,17.0012567338282,0.0047314578,-0.0023457049,-0.0507868841
1982-02-01,10026.11801,114.50,6.69,94.60,25512.9198689652,291.361952959831,17.0236809196617,0.0048689956,0.0069327312,-0.0220969705
1982-03-01,10228.51366,110.80,6.72,94.50,26055.4879150656,282.24511957672,17.1181155555556,0.0050541516,0.0212664034,-0.0262362529
1982-04-01,10361.22660,116.30,6.75,94.90,26282.3048525247,295.006776080084,17.1220613804004,0.0048366294,0.0087051503,0.0500514289
1982-05-01,10552.52381,116.40,6.78,95.80,26516.080024137,292.486590814196,17.0365900835073,0.0048539519,0.0088947744,-0.0036888528
1982-06-01,10626.97991,109.70,6.81,97.00,26372.8226723322,272.240906701031,16.9002787113402,0.0051731996,-0.0054026595,-0.0640459877
1982-07-01,10843.11898,109.40,6.82,97.50,26771.215909798,270.104111794872,16.8465218385128,0.0051975396,0.0151062039,-0.0026513723
1982-08-01,11148.48217,109.70,6.84,97.70,27468.7988493548,270.290357727738,16.8449041017912,0.0051934594,0.0260572005,0.0058829933
1982-09-01,11331.36941,122.40,6.85,97.90,27862.3789899192,300.965846782431,16.8432683861083,0.0046636710,0.0143282618,0.1181545455
1982-10-01,11596.34623,132.70,6.86,98.20,28426.8131564364,325.295401731161,16.8081629403768,0.0043058716,0.0202579316,0.0851441302
1982-11-01,11715.43962,138.10,6.86,98.00,28777.3635739378,339.223626020408,16.8588246862755,0.0041415218,0.0123316819,0.0469586789
1982-12-01,11842.01548,139.40,6.87,97.60,29207.4940016425,343.820244877049,16.9443693135246,0.0041068867,0.0149468323,0.0176572956
1983-01-01,11970.59616,144.30,6.88,97.80,29464.2515742466,355.177924846626,16.9425285199898,0.0039751271,0.0087908114,0.0370089002
1983-02-01,12037.86275,146.80,6.90,97.90,29599.5552047106,360.962306435138,16.9580239095506,0.0039150034,0.0045921285,0.0202008736
1983-03-01,12126.49704,151.90,6.91,97.90,29817.4955091932,373.502550051072,16.9908006639428,0.0037908712,0.0073629588,0.0385320156
1983-04-01,12235.61029,157.70,6.92,98.60,29872.20013621,385.011115111562,16.8945904665314,0.0036567322,0.0018346486,0.0344692797
1983-05-01,12347.17536,164.10,6.93,99.20,29962.250675882,398.212967237903,16.8166719254032,0.0035191956,0.0030145265,0.0378087307
1983-06-01,12373.23372,166.40,6.94,99.50,29934.956045174,402.576787939698,16.7901617085427,0.0034755609,-0.0009109673,0.0144340707
1983-07-01,12433.17275,167.00,6.96,99.90,29959.5281440614,402.410655655656,16.7711267267267,0.0034730539,0.0008208497,0.0030603816
1983-08-01,12522.26430,162.40,6.98,100.20,30083.8651739927,390.154654690619,16.7689623752495,0.0035816913,0.0041501665,-0.0268747611
1983-09-01,12688.54766,167.20,7.00,100.70,30331.9920918183,399.691849056604,16.7335104270109,0.0034888357,0.0082478404,0.0279334867
1983-10-01,12850.63733,167.70,7.03,101.00,30628.2217438074,399.696346039604,16.755308960396,0.0034933413,0.0097662445,0.0035045924
1983-11-01,12959.82067,165.20,7.06,101.20,30827.4050485006,392.959705533597,16.7935564229249,0.0035613398,0.0065032605,-0.0132930562
1983-12-01,13065.72497,164.40,7.09,101.30,31048.6381583217,390.670714708786,16.8482686574531,0.0035938767,0.0071765077,-0.0022311247
1984-01-01,13215.05733,166.40,7.12,101.90,31218.5952328437,393.095097154073,16.8199344455348,0.0035657051,0.0054738979,0.0097713979
1984-02-01,13324.45041,157.30,7.15,102.40,31323.3236234744,369.783267089844,16.8083303222656,0.0037878788,0.0033546798,-0.0555154049
1984-03-01,13392.06659,157.40,7.18,102.60,31420.9078059553,369.297065302144,16.8459525341131,0.0038013554,0.0031153840,0.0024865263
1984-04-01,13495.40686,157.60,7.22,103.10,31509.8115656119,367.973070805044,16.8654246290495,0.0038194427,0.0028294459,0.0002342680
1984-05-01,13558.33402,156.60,7.27,103.40,31564.8899451132,364.57737040619,16.9173910613636,0.0038668955,0.0017479755,-0.0053612265
1984-06-01,13672.39664,153.10,7.31,103.70,31738.3526843056,355.397954194793,16.9690336065574,0.0039788809,0.0054954330,-0.0211993582
1984-07-01,13844.01065,151.10,7.33,104.10,32013.2439833247,349.407500960615,16.9577796758405,0.0040444132,0.0086611710,-0.0128112078
1984-08-01,14029.81199,164.40,7.36,104.50,32318.7123994621,378.707592344498,16.9466349353589,0.0037290501,0.0095419388,0.0875855537
1984-09-01,14217.28960,166.10,7.38,105.00,32594.625829134,380.801650952381,16.9194231428571,0.0037025888,0.0085372655,0.0092320755
1984-10-01,14455.14559,164.80,7.43,105.30,33045.5198332638,376.744850902184,16.98552331434,0.0037570793,0.0138333849,-0.0068962360
1984-11-01,14737.86955,166.30,7.48,105.30,33691.8474840387,380.173960588794,17.0998269705603,0.0037482461,0.0195587073,0.0128501879
1984-12-01,14941.07579,164.50,7.53,105.30,34156.3918239469,376.059028964862,17.2141306267806,0.0038145897,0.0137880340,-0.0070092227
1985-01-01,15117.84925,171.60,7.57,105.50,34494.9913141626,391.54647014218,17.2803649692417,0.0036778021,0.0099132102,0.0448613397
1985-02-01,15216.19326,180.90,7.62,106.00,34555.6160161071,410.819633490566,17.2972779315566,0.0035086926,0.0017574929,0.0527318751
1985-03-01,15281.66262,179.40,7.66,106.40,34573.8281220229,405.881540413534,17.3302820488722,0.0035581568,0.0005270375,-0.0084619432
1985-04-01,15519.65859,180.60,7.69,106.90,34948.0499136035,406.685351730589,17.3092806898503,0.0035468208,0.0108238460,0.0055272294
1985-05-01,15745.25350,184.90,7.71,107.30,35323.8819306999,414.816171015843,17.3045647181267,0.0034763521,0.0107540197,0.0234692514
1985-06-01,15960.90010,188.90,7.74,107.60,35707.8414082776,422.608449349442,17.3159841078067,0.0034145050,0.0108696852,0.0221994003
1985-07-01,16071.45609,192.50,7.77,107.80,35888.4708813282,429.863392857143,17.358285753757,0.0033650779,0.0050585380,0.0205321353
1985-08-01,16167.36733,188.30,7.81,108.00,36035.7893364647,419.705880092593,17.4004530161574,0.0034548902,0.0041048964,-0.0201747394
1985-09-01,16291.43348,184.10,7.84,108.30,36211.7348673848,409.207722530009,17.4263364727608,0.0035487959,0.0048825219,-0.0214643336
1985-10-01,16425.05934,186.20,7.86,108.70,36374.4045242991,412.352490340386,17.4065014719411,0.0035177229,0.0044921807,0.0112027387
1985-11-01,16566.45764,197.50,7.88,109.00,36586.5657303894,436.173314220183,17.4027631192661,0.0033248945,0.0058327060,0.0610930042
1985-12-01,16717.48284,207.30,7.90,109.30,36818.764695552,456.55975800549,17.3990452881976,0.0031757517,0.0063465636,0.0499150710
1986-01-01,16829.33361,208.20,7.94,109.60,36963.650448048,457.286794708029,17.4392754562044,0.0031780339,0.0039351063,0.0047704579
1986-02-01,16967.00219,219.40,7.98,109.30,37368.308795578,483.20892863678,17.5752381518756,0.0030309936,0.0109474671,0.0597178130
1986-03-01,17170.35827,232.30,8.02,108.80,37989.9700273544,513.971222886029,17.7445079963235,0.0028770268,0.0166360548,0.0665395389
1986-04-01,17367.36466,238.00,8.05,108.60,38496.618836279,527.552421731123,17.8363035519797,0.0028174615,0.0133363835,0.0292415067
1986-05-01,17440.59961,238.50,8.07,108.90,38552.4534539615,527.204359504132,17.8460996717631,0.0028208700,0.0014503772,0.0021611020
1986-06-01,17536.74861,245.30,8.10,109.50,38552.5799483785,539.264607762557,17.8069438356164,0.0027517326,0.0000032811,0.0256275834
1986-07-01,17715.27122,240.20,8.14,109.50,38945.0419265146,528.052828310502,17.9021999931963,0.0028251908,0.0101799148,-0.0179656775
1986-08-01,17869.84703,245.00,8.19,109.70,39213.2371992416,537.623131267092,17.9646659593892,0.0027845816,0.0068865062,0.0209083421
1986-09-01,17993.87944,238.30,8.23,110.20,39306.2580536377,520.548185571688,17.9778076678766,0.0028780249,0.0023721799,-0.0288820403
1986-10-01,18100.22172,237.40,8.25,110.30,39502.708289624,518.112048050771,17.9978899886219,0.0028947873,0.0049979379,-0.0017851590
1986-11-01,18184.14023,245.10,8.26,110.40,39649.9083412759,534.432335597826,18.0179141236866,0.0028095097,0.0037263281,0.0343090427
1986-12-01,18269.39869,248.60,8.28,110.50,39799.7610355489,541.573412669683,18.037923800905,0.0027755430,0.0037793957,0.0161375285
1987-01-01,18382.05247,264.50,8.30,111.20,39793.0935933251,572.584224370504,17.9676713129496,0.0026149968,-0.0001675247,0.0598755842
1987-02-01,18451.71925,280.90,8.32,111.60,39800.7387056909,605.907089157706,17.9464114695341,0.0024682568,0.0001921216,0.0606655723
1987-03-01,18543.62948,292.50,8.34,112.10,39820.5833228346,628.114395628903,17.9093130240856,0.0023760684,0.0004985992,0.0390274079
1987-04-01,18577.54902,289.30,8.40,112.70,39681.0348003702,617.935302129547,17.9421242236025,0.0024196336,-0.0035044319,-0.0137861620
1987-05-01,18623.57062,289.10,8.46,113.10,39638.6481143086,615.324171971707,18.0063732095491,0.0024386026,-0.0010681850,-0.0017869695
1987-06-01,18785.96731,301.40,8.52,113.50,39843.3815233454,639.242844933921,18.070169339207,0.0023556735,0.0051649947,0.0412273351
1987-07-01,18936.72195,310.10,8.57,113.80,40057.2406610845,655.960960896309,18.1212547077768,0.0023021257,0.0053674947,0.0284551223
1987-08-01,19009.02276,329.40,8.61,114.40,39999.287496024,693.132175699301,18.1243963658654,0.0021790452,-0.0014467588,0.0588458547
1987-09-01,19044.24307,318.70,8.66,115.00,39864.3204120979,667.118082173913,18.127526173913,0.0022644075,-0.0033742372,-0.0352668087
1987-10-01,19203.44935,280.20,8.71,115.30,40092.9881980661,585.001948829141,18.1847500867303,0.0025904116,0.0057361516,-0.1205004407
1987-11-01,19450.20625,245.00,8.76,115.40,40572.9785491204,511.068089254766,18.2732916811092,0.0029795918,0.0119719276,-0.1234026531
1987-12-01,19550.48927,241.00,8.81,115.40,40782.1681389482,502.724120450607,18.3775912911612,0.0030463347,0.0051558845,-0.0132801959
1988-01-01,19718.31117,250.50,8.86,115.70,41025.5909948594,521.186143042351,18.4270406287381,0.0029463307,0.0059688552,0.0396702949
1988-02-01,19912.84678,258.10,8.90,116.00,41323.191137793,535.6097875,18.4762134418534,0.0028746384,0.0072540123,0.0305492891
1988-03-01,20033.90687,265.70,8.95,116.50,41395.984372192,549.014883690987,18.4933504291846,0.0028070506,0.0017615589,0.0278347788
1988-04-01,20117.21316,262.60,9.04,117.10,41355.1320331952,539.829129803587,18.5904530252348,0.0028698052,-0.0009868672,-0.0138615334
1988-05-01,20191.62543,256.10,9.14,117.50,41366.7978193148,524.674794468085,18.718393027617,0.0029730151,0.0002820880,-0.0250994517
1988-06-01,20323.05670,270.70,9.23,118.00,41459.6384757303,552.236029237288,18.8294737711864,0.0028413988,0.0022443279,0.0553715281
1988-07-01,20426.75668,269.10,9.31,118.50,41495.361706492,546.655644303798,18.9057736349789,0.0028820358,0.0008616387,-0.0072230364
1988-08-01,20508.25908,263.70,9.38,119.00,41485.8815482716,533.435184453782,18.9814120945798,0.0029652794,-0.0002284631,-0.0212189763
1988-09-01,20681.06969,268.00,9.46,119.80,41556.0891393422,538.513338898164,19.0087171118531,0.0029415423,0.0016923249,0.0124612639
1988-10-01,20834.87423,277.40,9.55,120.20,41725.8223619531,555.546579866889,19.1257023710483,0.0028689017,0.0040844369,0.0344990207
1988-11-01,20928.53429,271.00,9.64,120.30,41878.5538141506,542.278208645054,19.2898964256027,0.0029643296,0.0036603581,-0.0209191244
1988-12-01,21008.93372,276.50,9.75,120.50,41969.6602109651,552.365541493776,19.477627593361,0.0029385172,0.0021754905,0.0215402841
1989-01-01,21176.08314,285.40,9.81,121.10,42093.9789330459,567.320288191577,19.5070119261354,0.0028653732,0.0029621093,0.0299393768
1989-02-01,21320.91038,294.00,9.90,121.60,42207.6000809794,582.012409539474,19.5917848745477,0.0028051786,0.0026992257,0.0287025802
1989-03-01,21449.41297,292.70,10.01,122.30,42218.9514561882,576.122391251022,19.7027165576451,0.0028499032,0.0002689415,-0.0072701874
1989-04-01,21679.78238,302.30,10.09,123.10,42395.0698157143,591.151210804224,19.7246606616572,0.0027805436,0.0041715475,0.0288667013
1989-05-01,21935.88309,313.90,10.19,123.80,42653.3324217969,610.364350969305,19.8204107637318,0.0027060900,0.0060918075,0.0352073178
1989-06-01,22216.40394,323.70,10.37,124.10,43094.3635367171,627.898444399678,20.115251369863,0.0026696530,0.0103398982,0.0313969097
1989-07-01,22485.68408,331.90,10.42,124.40,43511.5158426803,642.251846061093,20.1698814915595,0.0026170784,0.0096799737,0.0254765102
1989-08-01,22592.08455,346.60,10.55,124.60,43647.2364786529,669.620907704655,20.3759112154896,0.0025357521,0.0031191889,0.0451499723
1989-09-01,22753.77219,347.30,10.73,125.00,43818.941433195,668.8261724,20.66370524,0.0025746233,0.0039339250,0.0013877797
1989-10-01,22966.17868,347.40,10.80,125.60,44016.7110871049,665.822801751592,20.6928297169586,0.0025898820,0.0045133371,-0.0019006281
1989-11-01,23171.36959,340.20,10.92,125.90,44304.1555743556,650.46969579031,20.8855838566322,0.0026757055,0.0065303490,-0.0203831413
1989-12-01,23341.19166,348.60,11.06,126.10,44558.0757372843,665.473529738303,21.1134172085646,0.0026439090,0.0057312945,0.0257100626
1990-01-01,23463.82626,339.97,11.14,127.40,44335.1207224683,642.376517229199,21.0491349293564,0.0027306331,-0.0050036949,-0.0319770021
1990-02-01,23594.38937,330.45,11.23,128.00,44372.8436770192,621.461566992187,21.1197258203125,0.0028319968,0.0008508594,-0.0297267125
1990-03-01,23722.44874,338.46,11.32,128.70,44371.0247867043,633.063526107226,21.1731936285936,0.0027871339,-0.0000409911,0.0214559619
1990-04-01,23896.24643,338.18,11.44,128.90,44626.7500150148,631.558364856478,21.3582812447634,0.0028181984,0.0057633383,0.0004406151
1990-05-01,24098.71681,350.25,11.55,129.20,44900.367313574,652.580540828173,21.5259350816563,0.0027488223,0.0061312396,0.0360350190
1990-06-01,24327.00462,360.39,11.66,129.90,45081.4603308871,667.854828060046,21.6076675134719,0.0026961532,0.0040332191,0.0261021335
1990-07-01,24538.90785,360.03,11.73,130.40,45299.7836244012,664.629460927914,21.647946836273,0.0027142877,0.0048428621,-0.0021151558
1990-08-01,24748.75393,330.75,11.78,131.60,45270.5673726628,605.009860372341,21.554082200228,0.0029688335,-0.0006449535,-0.0867346842
1990-09-01,24928.93094,315.41,11.83,132.70,45222.1515144712,572.167288131123,21.4601281461944,0.0031255614,-0.0010694776,-0.0511587972
1990-10-01,25148.77763,307.12,11.93,133.50,45347.5788079458,553.790272059925,21.5058948872659,0.0032361672,0.0027735809,-0.0288820899
1990-11-01,25368.79402,315.29,12.01,133.80,45641.7405597548,567.247476195815,21.6134799891629,0.0031751985,0.0064868238,0.0274753800
1990-12-01,25592.71527,328.75,12.09,133.80,46044.6038365314,591.463756539611,21.751473206278,0.0030646388,0.0088266414,0.0457554948
1991-01-01,25846.79936,325.49,12.11,134.60,46225.3492253045,582.11806846211,21.652059416419,0.0030996088,0.0039254413,-0.0127013392
1991-02-01,26085.23145,362.26,12.11,134.80,46582.5535161476,646.917619510386,21.6317208646142,0.0027865115,0.0077274547,0.1141033638
1991-03-01,26210.25328,372.28,12.11,135.00,46736.4733657017,663.826256148148,21.5937895185185,0.0027107733,0.0033042381,0.0288480064
1991-04-01,26406.38700,379.68,12.13,135.20,47016.5525241537,676.019959171598,21.5974560281065,0.0026623297,0.0059927320,0.0210311467
1991-05-01,26588.70095,377.99,12.14,135.60,47201.5129368361,671.025632485251,21.5514991887906,0.0026764376,0.0039339425,-0.0047114015
1991-06-01,26695.01466,378.29,12.15,136.00,47250.8629435505,669.583035404412,21.5058126838235,0.0026765180,0.0010455175,0.0005266790
1991-07-01,26871.52924,380.23,12.19,136.20,47493.4549828471,672.028607966226,21.5507625003671,0.0026723518,0.0051341293,0.0063247331
1991-08-01,27151.78586,389.40,12.24,136.60,47848.2644460295,686.220577598829,21.5641380120791,0.0026187083,0.0074707023,0.0237368117
1991-09-01,27344.81963,387.20,12.28,137.20,47977.7018129649,679.35961516035,21.5458059766764,0.0026429063,0.0027051633,-0.0073552818
1991-10-01,27540.53945,386.88,12.25,137.40,48250.7645387189,677.810099563319,21.4676656663028,0.0026393412,0.0056914507,0.0003584938
1991-11-01,27780.28047,385.92,12.23,137.80,48529.5090464727,674.165552394775,21.3588825649492,0.0026401629,0.0057769967,-0.0027367814
1991-12-01,28029.59280,388.51,12.20,137.90,48929.5263320828,678.197875163162,21.2967853517041,0.0026168353,0.0082427639,0.0085980408
1992-01-01,28200.29882,416.08,12.24,138.10,49156.2247069528,725.273235916003,21.3356671976828,0.0024514516,0.0046331610,0.0718638790
1992-02-01,28277.94985,412.56,12.28,138.60,49113.7594559465,716.543197402597,21.3281715728716,0.0024804473,-0.0008638835,-0.0095564487
1992-03-01,28313.22309,407.36,12.32,139.30,48927.9121189194,703.956388801149,21.2901185929648,0.0025202933,-0.0037840177,-0.0150457218
1992-04-01,28522.65513,407.41,12.32,139.50,49219.1639599987,703.033413154122,21.259595125448,0.0025199840,0.0059526726,0.0012088578
1992-05-01,28670.97691,414.81,12.32,139.70,49404.2799639493,714.778203543307,21.2291590551181,0.0024750287,0.0037610554,0.0191809067
1992-06-01,28793.00256,408.27,12.32,140.20,49437.6059408404,700.999881205421,21.1534487874465,0.0025146757,0.0006745565,-0.0167616848
1992-07-01,29052.17276,415.05,12.34,140.50,49776.0904557272,711.119492348754,21.1482019754448,0.0024782757,0.0068467012,0.0169142427
1992-08-01,29184.02295,417.93,12.37,140.90,49860.0436339075,714.021095493258,21.1281427072392,0.0024658635,0.0016866166,0.0065461948
1992-09-01,29353.24890,418.48,12.40,141.30,50007.1961131075,712.936803113942,21.1250629865534,0.0024692538,0.0029513107,0.0009506819
1992-10-01,29411.03026,412.50,12.39,141.80,49928.9572833165,700.27111248237,21.0279956096615,0.0025023636,-0.0015645514,-0.0152631530
1992-11-01,29407.66349,422.84,12.38,142.00,49852.92733066,716.813554507042,20.9926149123239,0.0024405015,-0.0015227627,0.0260634123
1992-12-01,29505.22669,435.64,12.39,141.90,50053.5689637649,739.033020014094,21.0187749471459,0.0023700762,0.0040246710,0.0333676283
1993-01-01,29667.14293,435.23,12.41,142.60,50081.1955246911,734.713105925666,20.9549300319074,0.0023767701,0.0005519399,-0.0034685899
1993-02-01,29796.71469,441.70,12.45,143.10,50124.1750371636,743.02983892383,20.9378978857442,0.0023482567,0.0008581966,0.0136679582
1993-03-01,29909.13660,450.16,12.48,143.60,50138.1061506522,754.624587465181,20.9208167130919,0.0023102897,0.0002779320,0.0179149773
1993-04-01,30028.04786,443.08,12.49,144.00,50197.6165252475,740.692835972222,20.8849368232639,0.0023497074,0.0011869290,-0.0161121235
1993-05-01,30090.00337,445.25,12.51,144.20,50231.4211294958,743.288060852982,20.8783397881415,0.0023407636,0.0006734305,0.0058445438
1993-06-01,30141.33537,448.06,12.52,144.40,50247.422061253,746.943015304709,20.8715943213296,0.0023285572,0.0003185443,0.0072458358
1993-07-01,30262.80246,447.29,12.52,144.40,50449.9150143427,745.659378912742,20.8715943213296,0.0023325657,0.0040299173,0.0006140459
1993-08-01,30371.80713,454.13,12.52,144.80,50491.7659823341,754.97073933011,20.8139379834254,0.0022974332,0.0008295548,0.0147848513
1993-09-01,30493.95376,459.24,12.52,145.10,50590.0157013711,761.887388973122,20.7709043418332,0.0022718695,0.0019458563,0.0114333499
1993-10-01,30583.39957,463.90,12.54,145.70,50529.4645661945,766.449084763212,20.7184124227865,0.0022526407,-0.0011968989,0.0082400029
1993-11-01,30632.73547,462.89,12.56,145.80,50576.2640406491,764.255836179698,20.7372233196159,0.0022611564,0.0009261819,-0.0006004148
1993-12-01,30733.17560,465.95,12.58,145.80,50742.0959979557,769.308057784636,20.7702443758573,0.0022498838,0.0032788495,0.0088605256
1994-01-01,30862.43837,472.99,12.62,146.20,50816.1024802637,778.794858173735,20.7847124319425,0.0022240252,0.0014584830,0.0145556267
1994-02-01,30883.41806,471.58,12.67,146.70,50677.331203328,773.82677661895,20.7850876445126,0.0022383441,-0.0027308524,-0.0041408474
1994-03-01,30885.07005,463.81,12.71,147.20,50507.8951061984,758.491620482337,20.7852967730978,0.0022836219,-0.0033434298,-0.0175336765
1994-04-01,30893.75731,447.23,12.75,147.40,50453.5507939136,730.385148609227,20.8278087689959,0.0023763500,-0.0010759568,-0.0346793948
1994-05-01,30917.57910,450.90,12.80,147.50,50458.2227258112,735.879499322034,20.8845180505085,0.0023650292,0.0000925987,0.0098875681
1994-06-01,31097.60384,454.83,12.84,148.00,50580.5678280725,739.785604763513,20.8843901351351,0.0023525273,0.0024246812,0.0076606049
1994-07-01,31210.22276,451.40,12.87,148.40,50626.9141425035,732.227681266846,20.8767617587601,0.0023759415,0.0009162870,-0.0078404285
1994-08-01,31361.81315,464.24,12.90,149.00,50667.9558911556,750.023339865772,20.8411620805369,0.0023156126,0.0008106706,0.0266190623
1994-09-01,31485.30270,466.96,12.92,149.40,50731.2735293959,752.397895314592,20.8175878179384,0.0023056936,0.0012496584,0.0054716690
1994-10-01,31573.65160,463.81,13.01,149.50,50839.5981287845,746.822518628763,20.9538937963211,0.0023381162,0.0021352628,-0.0050720277
1994-11-01,31654.42065,461.01,13.10,149.70,50901.5559820841,741.322249398798,21.0600097692051,0.0023673926,0.0012186928,-0.0049975021
1994-12-01,31705.90766,455.19,13.17,149.70,50984.3491210868,731.96346002004,21.1778790581162,0.0024110811,0.0016265345,-0.0102133739
1995-01-01,31957.25634,465.25,13.18,150.30,51183.3838759461,745.15374833666,21.109352827678,0.0023607380,0.0039038403,0.0203811571
1995-02-01,32272.22147,481.92,13.18,150.90,51482.3201085219,768.783758250497,21.025419019218,0.0022790781,0.0058404937,0.0339906678
1995-03-01,32552.81124,493.15,13.17,151.40,51758.4323482389,784.100356836195,20.9400825297226,0.0022254892,0.0053632439,0.0221486450
1995-04-01,32795.79005,507.91,13.24,151.90,51973.1228795005,804.910288907176,20.9873174953917,0.0021728423,0.0041479334,0.0287127257
1995-05-01,33059.58973,523.81,13.31,152.20,52287.9116132251,828.471593528252,21.0462246875821,0.0021169731,0.0060567600,0.0313889366
1995-06-01,33338.97436,539.35,13.36,152.50,52626.0629118063,851.371932622951,21.0889571147541,0.0020642131,0.0064671028,0.0297058839
1995-07-01,33520.81611,557.37,13.44,152.50,52913.1028031783,879.816768491803,21.215238295082,0.0020094372,0.0054543296,0.0354200240
