Date,S&P Price,S&P Dividend,CPI,Real Price,Real Dividend,Bond Price,Bond Real,Bond Change,S&P TR
1871.01,4.44,0.26,12.46,85.84,5.03,50.26458333,972.0791214,,
1871.02,4.5,0.26,12.84,84.42,4.88,50.47777884,947.3114435,-2.55%,-1.17%
1871.03,4.61,0.26,13.03,85.22,4.81,50.69705454,937.5531191,-1.03%,1.43%
1871.04,4.74,0.26,12.56,90.94,4.99,50.92248105,976.9615837,4.20%,7.18%
1871.05,4.86,0.26,12.27,95.41,5.1,51.1541312,1004.601266,2.83%,5.37%
1871.06,4.82,0.26,12.08,96.12,5.18,51.39208002,1025.148621,2.05%,1.19%
1871.07,4.73,0.26,12.08,94.33,5.18,51.63640485,1030.022315,0.48%,-1.41%
1871.08,4.79,0.26,11.89,97.05,5.27,51.8871853,1051.564288,2.09%,3.34%
1871.09,4.84,0.26,12.18,95.76,5.14,52.14450336,1031.617778,-1.90%,-0.88%
1871.1,4.59,0.26,12.37,89.42,5.07,52.40844342,1020.913936,-1.04%,-6.17%
1871.11,4.64,0.26,12.37,90.4,5.07,52.6790923,1026.186163,0.52%,1.57%
1871.12,4.74,0.26,12.65,90.26,4.95,52.95653933,1008.757187,-1.70%,0.31%
1872.01,4.86,0.26,12.65,92.55,5.01,53.24087636,1014.173459,0.54%,2.99%
1872.02,4.88,0.27,12.65,92.93,5.08,53.56695986,1020.38495,0.61%,0.86%
1872.03,5.04,0.27,12.84,94.55,5.07,53.89705749,1011.480705,-0.87%,2.20%
1872.04,5.18,0.27,13.13,95.06,5.02,54.23121871,995.2729686,-1.60%,0.99%
1872.05,5.18,0.28,13.13,95.06,5.08,54.5694937,1001.481126,0.62%,0.44%
1872.06,5.13,0.28,13.03,94.83,5.18,54.91193344,1015.499913,1.40%,0.20%
1872.07,5.1,0.28,12.84,95.68,5.31,55.2585897,1037.032444,2.12%,1.35%
1872.08,5.04,0.29,12.94,93.86,5.34,55.60951502,1035.553169,-0.14%,-1.44%
1872.09,4.95,0.29,13.03,91.51,5.36,55.96476278,1034.970145,-0.06%,-2.03%
1872.1,4.97,0.29,12.75,93.93,5.54,56.32438717,1064.495577,2.85%,3.13%
1872.11,4.95,0.3,13.13,90.84,5.45,56.68844323,1040.368934,-2.27%,-2.80%
1872.12,5.07,0.3,12.94,94.41,5.59,57.05698685,1062.507801,2.13%,4.43%
1873.01,5.11,0.3,12.94,95.16,5.63,57.43007477,1069.455396,0.65%,1.29%
1873.02,5.15,0.31,13.23,93.83,5.56,57.89028744,1054.39523,-1.41%,-0.90%
1873.03,5.11,0.31,13.23,93.11,5.6,58.34826527,1062.736692,0.79%,-0.27%
1873.04,5.04,0.31,13.23,91.83,5.65,58.8038968,1071.035419,0.78%,-0.87%
1873.05,5.05,0.31,12.94,94.04,5.82,59.25707037,1103.477471,3.03%,2.92%
1873.06,4.98,0.32,12.56,95.55,6.04,59.70767424,1145.507893,3.81%,2.12%
1873.07,4.97,0.32,12.56,95.36,6.09,60.15559656,1154.101404,0.75%,0.33%
1873.08,4.97,0.32,12.56,95.36,6.14,60.60072545,1162.641322,0.74%,0.53%
1873.09,4.59,0.32,12.56,88.07,6.19,61.04294904,1171.125502,0.73%,-7.11%
1873.1,4.19,0.33,12.27,82.26,6.38,61.48215553,1207.430365,3.10%,-6.01%
1873.11,4.04,0.33,11.89,81.85,6.64,61.91823322,1254.857099,3.93%,0.15%
1873.12,4.42,0.33,12.18,87.45,6.53,62.35107053,1233.542727,-1.70%,7.52%
1874.01,4.66,0.33,12.37,90.78,6.43,62.78055612,1222.962188,-0.86%,4.43%
1874.02,4.8,0.33,12.37,93.51,6.43,63.2250764,1231.621421,0.71%,3.60%
1874.03,4.73,0.33,12.37,92.15,6.43,63.66452483,1240.181856,0.70%,-0.88%
1874.04,4.6,0.33,12.18,91.02,6.53,64.09875162,1268.118545,2.25%,-0.64%
1874.05,4.48,0.33,12.08,89.34,6.58,64.52760793,1287.170869,1.50%,-1.25%
1874.06,4.46,0.33,11.8,91.09,6.74,64.95094601,1326.358865,3.04%,2.57%
1874.07,4.46,0.33,11.89,90.36,6.69,65.36861925,1324.783858,-0.12%,-0.18%
1874.08,4.47,0.33,11.8,91.3,6.74,65.78048229,1343.298769,1.40%,1.66%
1874.09,4.54,0.33,11.8,92.73,6.74,66.18639109,1351.587805,0.62%,2.18%
1874.1,4.53,0.33,11.61,94.04,6.85,66.58620299,1382.004959,2.25%,2.02%
1874.11,4.57,0.33,11.51,95.65,6.91,66.97977685,1402.251598,1.47%,2.32%
1874.12,4.54,0.33,11.51,95.03,6.91,67.36697308,1410.357724,0.58%,-0.05%
1875.01,4.54,0.33,11.51,95.03,6.85,67.74765374,1418.327444,0.57%,0.61%
1875.02,4.53,0.33,11.51,94.82,6.8,68.00940272,1423.807276,0.39%,0.38%
1875.03,4.59,0.32,11.51,96.07,6.75,68.27391562,1429.344972,0.39%,1.92%
1875.04,4.65,0.32,11.61,96.53,6.64,68.54121674,1422.581514,-0.47%,1.06%
1875.05,4.47,0.32,11.32,95.13,6.76,68.81133071,1464.775612,2.97%,-0.88%
1875.06,4.38,0.32,11.13,94.81,6.82,69.08428246,1495.690233,2.11%,0.26%
1875.07,4.39,0.31,11.13,95.03,6.76,69.36009723,1501.661685,0.40%,0.83%
1875.08,4.41,0.31,11.23,94.65,6.65,69.63880061,1494.270068,-0.49%,0.19%
1875.09,4.37,0.31,11.13,94.59,6.66,69.92041847,1513.792765,1.31%,0.52%
1875.1,4.3,0.31,11.13,93.08,6.6,70.20497704,1519.953522,0.41%,-1.01%
1875.11,4.37,0.3,11.04,95.41,6.6,70.49250288,1538.620194,1.23%,3.09%
1875.12,4.37,0.3,10.94,96.24,6.61,70.78302288,1559.083425,1.33%,1.45%
1876.01,4.46,0.3,10.85,99.08,6.66,71.07656427,1578.535158,1.25%,3.52%
1876.02,4.52,0.3,10.85,100.42,6.66,71.40776356,1585.890743,0.47%,1.91%
1876.03,4.51,0.3,10.85,100.19,6.66,71.73902204,1593.247643,0.46%,0.32%
1876.04,4.34,0.3,10.75,97.27,6.72,72.07032623,1615.494912,1.40%,-2.36%
1876.05,4.18,0.3,10.37,97.12,6.97,72.40166256,1682.392615,4.14%,0.42%
1876.06,4.15,0.3,10.09,99.15,7.17,72.7330174,1736.992766,3.25%,2.69%
1876.07,4.1,0.3,10.09,97.96,7.17,73.06437708,1744.906219,0.46%,-0.60%
1876.08,3.93,0.3,10.18,93.02,7.1,73.39572784,1737.323021,-0.43%,-4.43%
1876.09,3.69,0.3,10.28,86.53,7.04,73.72705587,1728.189443,-0.53%,-6.34%
1876.1,3.67,0.3,10.47,84.5,6.91,74.0583473,1704.45251,-1.37%,-1.67%
1876.11,3.6,0.3,10.56,82.14,6.84,74.38958819,1697.48446,-0.41%,-2.11%
1876.12,3.58,0.3,10.75,80.24,6.72,74.72076455,1674.905904,-1.33%,-1.62%
1877.01,3.55,0.29,10.94,78.18,6.4,75.05186233,1653.109882,-1.30%,-1.87%
1877.02,3.34,0.28,10.66,75.53,6.37,75.37356597,1703.803196,3.07%,-2.71%
1877.03,3.17,0.27,10.18,75.03,6.45,75.69596881,1791.771171,5.16%,0.04%
1877.04,2.94,0.26,10.47,67.69,6.06,76.01906804,1749.578488,-2.35%,-9.07%
1877.05,2.94,0.25,10.66,66.48,5.75,76.34286081,1725.713897,-1.36%,-1.04%
1877.06,2.73,0.25,10.09,65.23,5.85,76.66734425,1830.951431,6.10%,-1.16%
1877.07,2.85,0.24,10.18,67.46,5.58,76.99251543,1822.461244,-0.46%,4.17%
1877.08,3.05,0.23,9.8,74.99,5.57,77.31837142,1901.140409,4.32%,11.85%
1877.09,3.24,0.22,9.7,80.45,5.4,77.64490924,1928.851634,1.46%,7.90%
1877.1,3.31,0.21,9.7,82.19,5.17,77.9721259,1936.980336,0.42%,2.72%
1877.11,3.26,0.2,9.51,82.56,5.04,78.30001835,1983.987437,2.43%,0.97%
1877.12,3.25,0.19,9.51,82.31,4.81,78.62858354,1992.312712,0.42%,0.21%
1878.01,3.25,0.19,9.23,84.86,4.94,78.95781836,2061.346546,3.47%,3.59%
1878.02,3.18,0.19,9.13,83.89,4.97,79.31769545,2093.422467,1.56%,-0.66%
1878.03,3.24,0.19,8.94,87.29,5.05,79.67565115,2147.561815,2.59%,4.55%
1878.04,3.33,0.19,8.85,90.68,5.08,80.03164456,2179.094384,1.47%,4.37%
1878.05,3.34,0.19,8.56,93.99,5.23,80.38563489,2262.883795,3.85%,4.12%
1878.06,3.41,0.19,8.37,98.14,5.32,80.73758142,2324.383845,2.72%,4.88%
1878.07,3.48,0.18,8.47,99.03,5.24,81.0874435,2306.894687,-0.75%,1.36%
1878.08,3.45,0.18,8.56,97.08,5.16,81.43518062,2292.428875,-0.63%,-1.53%
1878.09,3.52,0.18,8.56,99.05,5.14,81.78075236,2302.15684,0.42%,2.47%
1878.1,3.48,0.18,8.47,99.03,5.17,82.12411842,2336.387538,1.49%,0.41%
1878.11,3.47,0.18,8.37,99.87,5.2,82.46523862,2374.122002,1.62%,1.28%
1878.12,3.45,0.18,8.18,101.6,5.3,82.80407293,2439.248049,2.74%,2.17%
1879.01,3.58,0.18,8.28,104.22,5.29,83.14058143,2419.581701,-0.81%,3.01%
1879.02,3.71,0.18,8.37,106.77,5.28,83.38319927,2400.549508,-0.79%,2.87%
1879.03,3.65,0.19,8.28,106.25,5.39,83.63148087,2433.868001,1.39%,-0.07%
1879.04,3.77,0.19,8.18,111.02,5.5,83.88547221,2471.103983,1.53%,4.91%
1879.05,3.94,0.19,8.18,116.03,5.55,84.14522045,2478.755665,0.31%,4.93%
1879.06,3.96,0.19,8.09,117.99,5.66,84.4107739,2514.241156,1.43%,2.09%
1879.07,4.04,0.19,8.18,118.97,5.65,84.68218205,2494.573516,-0.78%,1.23%
1879.08,4.07,0.19,8.18,119.86,5.69,84.95949559,2502.742637,0.33%,1.14%
1879.09,4.22,0.2,8.47,120.09,5.55,85.24276643,2425.111417,-3.10%,0.59%
1879.1,4.68,0.2,8.94,126.09,5.3,85.53204771,2305.413975,-4.94%,5.38%
1879.11,4.93,0.2,9.42,126.12,5.07,85.8273938,2195.495711,-4.77%,0.37%
1879.12,4.92,0.2,9.7,122.16,4.97,86.12886034,2139.609597,-2.55%,-2.80%
1880.01,5.11,0.21,9.99,123.25,4.94,86.43650426,2084.919432,-2.56%,1.23%
1880.02,5.2,0.21,9.99,125.42,5.07,86.82337949,2094.25118,0.45%,2.09%
1880.03,5.3,0.22,10.09,126.63,5.14,87.21012181,2082.731558,-0.55%,1.30%
1880.04,5.18,0.22,9.7,128.62,5.46,87.59671404,2176.073958,4.48%,1.91%
1880.05,4.77,0.23,9.42,122.03,5.76,87.98313888,2250.640449,3.43%,-4.77%
1880.06,4.79,0.23,9.23,125.06,6.01,88.36937902,2307.053538,2.51%,2.88%
1880.07,5.01,0.24,9.23,130.81,6.14,88.75541704,2317.131807,0.44%,5.00%
1880.08,5.19,0.24,9.23,135.51,6.27,89.14123549,2327.204344,0.43%,3.98%
1880.09,5.18,0.25,9.32,133.87,6.33,89.52681683,2314.70048,-0.54%,-0.82%
1880.1,5.33,0.25,9.32,137.74,6.46,89.91214348,2324.663034,0.43%,3.28%
1880.11,5.61,0.26,9.42,143.51,6.52,90.29719778,2309.834911,-0.64%,4.58%
1880.12,5.84,0.26,9.51,147.9,6.58,90.68196204,2297.724537,-0.52%,3.44%
1881.01,6.19,0.27,9.42,158.35,6.78,91.06641848,2329.511854,1.38%,7.44%
1881.02,6.17,0.27,9.51,156.26,6.84,91.39867518,2315.884812,-0.58%,-0.96%
1881.03,6.24,0.28,9.51,158.03,6.96,91.73513852,2324.410213,0.37%,1.50%
1881.04,6.22,0.28,9.61,155.97,7.02,92.07584586,2308.765905,-0.67%,-0.94%
1881.05,6.5,0.29,9.51,164.62,7.22,92.42083515,2341.784583,1.43%,5.92%
1881.06,6.58,0.29,9.51,166.65,7.34,92.7701449,2350.63549,0.38%,1.60%
1881.07,6.35,0.3,9.61,159.23,7.4,93.12381417,2335.043302,-0.66%,-4.09%
1881.08,6.2,0.3,9.8,152.45,7.38,93.4818826,2298.576408,-1.56%,-3.87%
1881.09,6.25,0.31,10.18,147.93,7.22,93.84439041,2221.355719,-3.36%,-2.56%
1881.1,6.15,0.31,10.28,144.22,7.27,94.21137842,2208.349535,-0.59%,-2.10%
1881.11,6.19,0.32,10.18,146.51,7.46,94.58288804,2238.836423,1.38%,2.01%
1881.12,6.01,0.32,10.18,142.25,7.57,94.95896129,2247.738313,0.40%,-2.48%
1882.01,5.92,0.32,10.18,140.12,7.57,95.3396408,2256.749236,0.40%,-1.05%
1882.02,5.79,0.32,10.28,135.78,7.5,95.75130639,2244.446016,-0.55%,-2.65%
1882.03,5.78,0.32,10.28,135.54,7.5,96.16534838,2254.151313,0.43%,0.28%
1882.04,5.78,0.32,10.37,134.3,7.44,96.5817822,2244.264447,-0.44%,-0.45%
1882.05,5.71,0.32,10.47,131.47,7.37,97.00062342,2232.468885,-0.53%,-1.65%
1882.06,5.68,0.32,10.56,129.6,7.3,97.42188769,2223.054925,-0.42%,-0.96%
1882.07,6,0.32,10.47,138.14,7.37,97.84559079,2251.915805,1.30%,7.06%
1882.08,6.18,0.32,10.56,141.01,7.3,98.27174862,2242.44777,-0.42%,2.52%
1882.09,6.24,0.32,10.28,146.33,7.5,98.70037717,2313.573326,3.17%,4.20%
1882.1,6.07,0.32,10.18,143.67,7.57,99.13149258,2346.504752,1.42%,-1.39%
1882.11,5.81,0.32,10.09,138.82,7.65,99.56511109,2377.790498,1.33%,-2.94%
1882.12,5.84,0.32,9.99,140.86,7.72,100.001249,2412.11221,1.44%,1.93%
1883.01,5.81,0.32,9.99,140.14,7.74,100.4399229,2422.693384,0.44%,-0.05%
1883.02,5.68,0.32,10.09,135.71,7.69,100.8658269,2408.853885,-0.57%,-2.70%
1883.03,5.75,0.32,9.99,138.69,7.78,101.2956432,2443.334059,1.43%,2.67%
1883.04,5.87,0.32,9.9,142.95,7.87,101.7294064,2476.104028,1.34%,3.54%
1883.05,5.77,0.32,9.8,141.88,7.97,102.1671515,2512.133877,1.46%,-0.29%
1883.06,5.82,0.33,9.51,147.4,8.23,102.6089137,2599.932925,3.49%,4.36%
1883.07,5.73,0.33,9.32,148.08,8.42,103.0547289,2664.462324,2.48%,0.93%
1883.08,5.47,0.33,9.32,141.36,8.44,103.5046331,2676.094519,0.44%,-4.06%
1883.09,5.53,0.33,9.23,144.39,8.55,103.9586629,2714.041941,1.42%,2.64%
1883.1,5.38,0.33,9.23,140.47,8.57,104.4168553,2726.00394,0.44%,-2.22%
1883.11,5.46,0.33,9.13,144.04,8.68,104.8792476,2768.065461,1.54%,3.05%
1883.12,5.34,0.33,9.23,139.42,8.62,105.3458777,2750.257868,-0.64%,-2.71%
1884.01,5.18,0.33,9.23,135.25,8.57,105.8167839,2762.551784,0.45%,-2.48%
1884.02,5.32,0.33,9.23,138.9,8.53,106.4247805,2778.424712,0.57%,3.23%
1884.03,5.3,0.33,9.23,138.38,8.49,107.0258217,2794.116054,0.56%,0.14%
1884.04,5.06,0.32,9.04,134.9,8.62,107.6197497,2868.673475,2.67%,-2.00%
1884.05,4.65,0.32,8.85,126.63,8.76,108.2064079,2946.234293,2.70%,-5.60%
1884.06,4.46,0.32,8.85,121.46,8.71,108.7856411,2962.005603,0.54%,-3.51%
1884.07,4.46,0.32,8.75,122.78,8.76,109.3572955,3011.599933,1.67%,1.68%
1884.08,4.74,0.32,8.75,130.48,8.72,109.9212183,3027.129854,0.52%,6.87%
1884.09,4.59,0.32,8.66,127.74,8.77,110.4772587,3074.061616,1.55%,-1.54%
1884.1,4.44,0.31,8.56,124.94,8.82,111.0252669,3125.400175,1.67%,-1.62%
1884.11,4.35,0.31,8.37,125.19,8.97,111.5650952,3211.888447,2.77%,0.79%
1884.12,4.34,0.31,8.28,126.34,9.02,112.0965972,3262.268205,1.57%,1.52%
1885.01,4.24,0.3,8.28,123.43,8.86,112.6196284,3277.489613,0.47%,-1.71%
1885.02,4.37,0.3,8.37,125.77,8.58,113.0123667,3253.554476,-0.73%,2.49%
1885.03,4.38,0.29,8.18,128.99,8.61,113.4067886,3340.744944,2.68%,3.13%
1885.04,4.37,0.29,8.28,127.21,8.35,113.8029023,3311.925598,-0.86%,-0.82%
1885.05,4.32,0.28,8.09,128.72,8.37,114.2007157,3401.557955,2.71%,1.73%
1885.06,4.3,0.28,7.9,131.21,8.39,114.600237,3495.553838,2.76%,2.48%
1885.07,4.46,0.27,7.99,134.47,8.12,115.0014745,3468.28039,-0.78%,3.02%
1885.08,4.71,0.26,7.99,142.01,7.94,115.4044364,3480.433144,0.35%,6.11%
1885.09,4.65,0.26,7.9,141.89,7.86,115.8091309,3532.427701,1.49%,0.38%
1885.1,4.92,0.25,7.9,150.13,7.68,116.2155663,3544.824856,0.35%,6.27%
1885.11,5.24,0.25,7.99,157.99,7.41,116.6237511,3517.205935,-0.78%,5.66%
1885.12,5.2,0.24,8.18,153.14,7.07,117.0336936,3447.586557,-1.98%,-2.68%
1886.01,5.2,0.24,7.99,156.78,7.18,117.4454022,3541.985762,2.74%,2.76%
1886.02,5.3,0.24,7.99,159.8,7.14,117.7030925,3549.757332,0.22%,2.31%
1886.03,5.19,0.24,7.9,158.36,7.17,117.9766953,3598.54308,1.37%,-0.53%
1886.04,5.12,0.23,7.8,158.13,7.21,118.2663164,3653.625571,1.53%,0.23%
1886.05,5.02,0.23,7.61,158.92,7.34,118.5720678,3754.527655,2.76%,0.88%
1886.06,5.25,0.23,7.52,168.31,7.37,118.8940682,3809.780176,1.47%,6.29%
1886.07,5.33,0.23,7.61,168.74,7.23,119.2324429,3775.438118,-0.90%,0.62%
1886.08,5.37,0.23,7.71,167.9,7.09,119.5873241,3737.561443,-1.00%,-0.14%
1886.09,5.51,0.23,7.71,172.28,7.04,119.9588505,3749.173065,0.31%,2.96%
1886.1,5.65,0.22,7.71,176.66,6.98,120.3471679,3761.30947,0.32%,2.88%
1886.11,5.79,0.22,7.71,181.04,6.93,120.7524291,3773.975433,0.34%,2.81%
1886.12,5.64,0.22,7.8,174.19,6.79,121.174794,3743.477766,-0.81%,-3.46%
1887.01,5.58,0.22,7.99,168.24,6.71,121.6144295,3667.717676,-2.02%,-3.09%
1887.02,5.54,0.23,8.09,165.07,6.7,122.3293922,3643.676966,-0.66%,-1.55%
1887.03,5.67,0.23,8.09,168.94,6.78,123.0393777,3664.824442,0.58%,2.68%
1887.04,5.8,0.23,8.09,172.81,6.85,123.7442503,3685.819625,0.57%,2.63%
1887.05,5.9,0.23,8.09,175.79,6.93,124.4438746,3706.658484,0.57%,2.05%
1887.06,5.73,0.24,7.99,172.76,7.09,125.1381157,3773.987025,1.82%,-1.40%
1887.07,5.59,0.24,7.9,170.57,7.25,125.8268391,3837.98936,1.70%,-0.93%
1887.08,5.45,0.24,7.99,164.32,7.24,126.5099108,3815.358408,-0.59%,-3.31%
1887.09,5.38,0.24,7.9,164.16,7.4,127.1871973,3879.483212,1.68%,0.27%
1887.1,5.2,0.25,7.99,156.78,7.39,127.8585657,3856.031916,-0.60%,-4.12%
1887.11,5.3,0.25,8.09,157.92,7.37,128.5238837,3828.184757,-0.72%,1.12%
1887.12,5.27,0.25,8.28,153.41,7.28,129.1830196,3759.522306,-1.79%,-2.47%
1888.01,5.31,0.25,8.37,152.82,7.15,129.8358426,3737.891693,-0.58%,0.01%
1888.02,5.28,0.25,8.28,153.7,7.18,130.4111719,3795.264356,1.53%,0.97%
1888.03,5.08,0.25,8.28,147.88,7.13,130.9859799,3811.992588,0.44%,-3.40%
1888.04,5.1,0.24,8.18,150.19,7.16,131.5602372,3875.510474,1.67%,1.96%
1888.05,5.17,0.24,8.09,154.04,7.2,132.1339142,3935.712349,1.55%,2.96%
1888.06,5.01,0.24,7.99,151.05,7.24,132.7069814,4002.253216,1.69%,-1.55%
1888.07,5.14,0.24,8.09,153.15,7.1,133.2794093,3969.831818,-0.81%,1.79%
1888.08,5.25,0.24,8.09,156.43,7.05,133.8511679,3986.862099,0.43%,2.53%
1888.09,5.38,0.24,8.09,160.3,7,134.4222276,4003.87156,0.43%,2.85%
1888.1,5.35,0.23,8.18,157.55,6.87,134.9925585,3976.620029,-0.68%,-1.35%
1888.11,5.24,0.23,8.28,152.54,6.74,135.5621305,3945.169071,-0.79%,-2.82%
1888.12,5.14,0.23,8.28,149.63,6.7,136.1309138,3961.721968,0.42%,-1.54%
1889.01,5.24,0.23,7.99,157.99,6.91,136.698878,4122.643121,4.06%,5.96%
1889.02,5.3,0.23,7.9,161.72,6.97,137.1590858,4183.647268,1.48%,2.73%
1889.03,5.19,0.23,7.8,160.3,7.03,137.6278368,4251.764993,1.63%,-0.52%
1889.04,5.18,0.23,7.8,159.99,7,138.1052076,4266.512507,0.35%,0.17%
1889.05,5.32,0.23,7.61,168.42,7.15,138.5912762,4388.426289,2.86%,5.63%
1889.06,5.41,0.23,7.61,171.27,7.12,139.0861225,4404.095357,0.36%,2.05%
1889.07,5.3,0.22,7.61,167.79,7.1,139.5898276,4420.044938,0.36%,-1.69%
1889.08,5.37,0.22,7.61,170,7.07,140.1024745,4436.277657,0.37%,1.67%
1889.09,5.5,0.22,7.71,171.97,6.96,140.6241479,4395.042677,-0.93%,1.51%
1889.1,5.4,0.22,7.71,168.84,6.93,141.154934,4411.631774,0.38%,-1.48%
1889.11,5.35,0.22,7.71,167.28,6.9,141.6949209,4428.50843,0.38%,-0.58%
1889.12,5.32,0.22,7.8,164.31,6.79,142.2441983,4394.379195,-0.77%,-1.43%
1890.01,5.38,0.22,7.61,170.32,6.96,142.8028577,4521.783995,2.90%,4.00%
1890.02,5.32,0.22,7.61,168.42,6.96,143.3886063,4540.331443,0.41%,-0.78%
1890.03,5.28,0.22,7.61,167.15,6.96,143.9823584,4559.132321,0.41%,-0.41%
1890.04,5.39,0.22,7.61,170.63,6.96,144.5841934,4578.189135,0.42%,2.43%
1890.05,5.62,0.22,7.71,175.72,6.88,145.1941915,4537.874027,-0.88%,3.32%
1890.06,5.58,0.22,7.71,174.47,6.88,145.8124347,4557.196491,0.43%,-0.39%
1890.07,5.54,0.22,7.71,173.22,6.88,146.4390059,4576.779239,0.43%,-0.39%
1890.08,5.41,0.22,7.99,163.11,6.63,147.0739895,4435.541681,-3.09%,-5.51%
1890.09,5.32,0.22,8.09,158.51,6.56,147.7174713,4399.88083,-0.80%,-2.48%
1890.1,5.08,0.22,8.09,151.36,6.56,148.3695384,4419.30316,0.44%,-4.17%
1890.11,4.71,0.22,7.9,143.72,6.71,149.0302792,4545.744215,2.86%,-4.69%
1890.12,4.6,0.22,7.9,140.36,6.71,149.6997837,4566.165542,0.45%,-1.95%
1891.01,4.84,0.22,7.8,149.49,6.79,150.3781431,4645.662822,1.74%,6.90%
1891.02,4.9,0.22,7.9,149.52,6.71,151.3482833,4616.448327,-0.63%,0.40%
1891.03,4.81,0.22,7.99,145.02,6.63,152.3035861,4593.258852,-0.50%,-2.64%
1891.04,4.97,0.22,8.09,148.08,6.56,153.2436905,4564.483605,-0.63%,2.49%
1891.05,4.95,0.22,7.99,149.24,6.63,154.1682396,4649.494141,1.86%,1.15%
1891.06,4.85,0.22,7.8,149.79,6.79,155.0768808,4790.82189,3.04%,0.74%
1891.07,4.77,0.22,7.71,149.14,6.88,155.969266,4874.636333,1.75%,-0.06%
1891.08,4.93,0.22,7.71,154.15,6.88,156.8450518,4902.00799,0.56%,3.74%
1891.09,5.33,0.22,7.61,168.74,6.96,157.7038998,4993.618346,1.87%,9.84%
1891.1,5.33,0.22,7.61,168.74,6.96,158.5454765,5020.26647,0.53%,0.34%
1891.11,5.25,0.22,7.52,168.31,7.05,159.3694542,5106.752562,1.72%,0.09%
1891.12,5.41,0.22,7.52,173.44,7.05,160.1755104,5132.581411,0.51%,3.40%
1892.01,5.51,0.22,7.33,181.23,7.29,160.9633286,5291.521202,3.10%,4.83%
1892.02,5.52,0.22,7.33,181.56,7.34,160.9484922,5291.033468,-0.01%,0.52%
1892.03,5.58,0.23,7.14,188.43,7.6,160.9868583,5433.126089,2.69%,4.12%
1892.04,5.57,0.23,7.04,190.63,7.76,161.0784338,5513.435647,1.48%,1.50%
1892.05,5.57,0.23,7.04,190.63,7.81,161.2232787,5518.393437,0.09%,0.34%
1892.06,5.54,0.23,7.04,189.6,7.87,161.4215058,5525.178408,0.12%,-0.20%
1892.07,5.54,0.23,7.23,184.61,7.72,161.673281,5388.37144,-2.48%,-2.29%
1892.08,5.62,0.23,7.33,184.85,7.67,161.9788235,5324.904661,-1.18%,0.48%
1892.09,5.48,0.24,7.33,180.24,7.73,162.338406,5336.725606,0.22%,-2.15%
1892.1,5.59,0.24,7.33,183.86,7.79,162.7523554,5350.333809,0.25%,2.37%
1892.11,5.57,0.24,7.52,178.57,7.64,163.2210528,5230.171202,-2.25%,-2.52%
1892.12,5.51,0.24,7.61,174.43,7.6,163.7449347,5184.904818,-0.87%,-1.96%
1893.01,5.61,0.24,7.9,171.18,7.35,164.3244929,5012.250645,-3.33%,-1.50%
1893.02,5.51,0.24,7.99,166.13,7.29,166.0970305,5009.249456,-0.06%,-2.59%
1893.03,5.31,0.24,7.8,164,7.49,167.8310732,5184.839771,3.51%,-0.92%
1893.04,5.31,0.24,7.71,166.03,7.61,169.5250215,5298.305557,2.19%,1.62%
1893.05,4.84,0.24,7.61,153.22,7.73,171.1773012,5420.247141,2.30%,-7.33%
1893.06,4.61,0.25,7.42,149.68,7.96,172.7863659,5611.29545,3.52%,-1.89%
1893.07,4.18,0.25,7.23,139.29,8.19,174.3506993,5810.894184,3.56%,-6.50%
1893.08,4.08,0.25,6.95,141.55,8.56,175.8688174,6097.6376,4.93%,2.11%
1893.09,4.37,0.25,7.23,145.63,8.25,177.3392713,5910.499612,-3.07%,3.39%
1893.1,4.5,0.25,7.33,148.01,8.17,178.7606493,5876.59173,-0.57%,2.11%
1893.11,4.57,0.25,7.14,154.32,8.42,180.1315789,6079.238961,3.45%,4.72%
1893.12,4.41,0.25,7.04,150.93,8.56,181.4507296,6210.744028,2.16%,-1.74%
1894.01,4.32,0.25,6.85,151.96,8.68,182.7168144,6427.550747,3.49%,1.16%
1894.02,4.38,0.24,6.76,156.24,8.68,183.2534493,6532.253539,1.63%,3.29%
1894.03,4.51,0.24,6.57,165.54,8.81,183.7887389,6740.794681,3.19%,6.42%
1894.04,4.57,0.24,6.57,167.74,8.69,184.3226622,6760.377311,0.29%,1.77%
1894.05,4.4,0.23,6.57,161.5,8.56,184.8551981,6779.909058,0.29%,-3.29%
1894.06,4.34,0.23,6.57,159.3,8.44,185.3863256,6799.389151,0.29%,-0.92%
1894.07,4.25,0.23,6.57,155.99,8.32,185.9160238,6818.816819,0.29%,-1.64%
1894.08,4.41,0.22,6.76,157.31,7.97,186.4442716,6645.993608,-2.53%,1.29%
1894.09,4.48,0.22,6.85,157.58,7.74,186.971048,6577.204749,-1.04%,0.59%
1894.1,4.34,0.22,6.66,157.02,7.84,187.4963322,6783.84815,3.14%,0.05%
1894.11,4.34,0.21,6.66,157.02,7.72,188.020103,6802.798824,0.28%,0.42%
1894.12,4.3,0.21,6.57,157.83,7.71,188.5423397,6915.141852,1.65%,0.93%
1895.01,4.25,0.21,6.57,155.99,7.65,189.0630212,6934.238815,0.28%,-0.76%
1895.02,4.19,0.21,6.57,153.79,7.59,189.1761079,6938.386483,0.06%,-1.00%
1895.03,4.19,0.21,6.57,153.79,7.52,189.3251093,6943.851387,0.08%,0.41%
1895.04,4.37,0.2,6.85,153.72,7.15,189.5101001,6666.522669,-3.99%,0.36%
